"SIGLA_UF","n_cattle","n_cattle_sd","pasture_201819_tot","pasture_201819_perc","defo_abs_13_17","defo_perc_wo_refo_13_17","defo_buffer_abs_13_17","defo_buffer_perc_13_17","mod_deg_sum_201819","mod_deg_perc_201819","sev_deg_sum_201819","sev_deg_perc_201819","crop_201819_tot","crop_201819_perc","agricultural_credits","mean_mun_msg4_1317","area","buffer_forest_tot_2013","precipitation_2018_19","mean_temp_18_19","population","nearest_fedSh","IBGE_CODE","outline_id","imagedate","stocking_rate"
"AC",32,0.126862790049193,31.2278,82.27,4.9356,13.004,1570.2684,4.206,9.8549,25.96,0,0,0,0,4123.69234,0,37.871,71.533181,0.402445620612094,33.3413600023281,15.256,83.7409185222868,"1200013","AC_1200013_6",2019-07-11 19:00:00,1.33214635677185
"AC",71,0.159687642468084,71.0179,100,0,0,930.5202,2.271,1.4742,2.08,0,0,0,0,4123.69234,0,70.859,74.790424,0.402445620612094,33.3413600023281,15.256,77.9366972341659,"1200013","AC_1200013_4",2019-07-10 19:00:00,1.29967233612934
"AC",51,0.0903765215487822,187.7098,90.55,0,-1.989,713.8742,1.691,41.4777,20.01,0,0,0,0,4123.69234,0,206.801,78.120936,0.402445620612094,33.3413600023281,15.256,80.7192714759196,"1200013","AC_1200013_5",2019-07-10 19:00:00,0.353204787389897
"AC",36,0.108989794855664,70.6608,82.24,4.6166,4.599,1575.9932,4.165,32.7537,38.12,0,0,0,0,4123.69234,0,85.724,61.619041,0.402445620612094,33.3413600023281,15.256,81.9434529404081,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.662319135928266
"AC",18,0.245912806858579,24.1285,99.99,0,0,678.5119,1.825,10.0895,41.81,0,0,0,0,4123.69234,0,24.076,60.34856,0.402445620612094,33.3413600023281,15.256,74.1734121074755,"1200013","AC_1200013_2",2020-05-16 19:00:00,0.969807489068944
"AC",6,0.0816496580927726,9.7199,100,0,0,630.2905,1.748,9.6282,99.06,0,0,0,0,4123.69234,0,9.698,58.24914,0.402445620612094,33.3413600023281,15.256,76.5313051856511,"1200013","AC_1200013_2",2020-05-16 19:00:00,0.802477391742713
"AC",13,0.229965982852212,9.6228,100,0,0,660.2536,1.811,9.6228,100,0,0,0,0,4123.69234,0,9.601,53.804377,0.402445620612094,33.3413600023281,15.256,77.0761310134466,"1200013","AC_1200013_2",2020-05-16 19:00:00,1.75624558340608
"AC",36,0.128989794855664,13.1667,100,0,0,569.7858,1.547,9.0138,68.46,0,0,0,0,4123.69234,0,13.137,59.49502,0.402445620612094,33.3413600023281,15.256,74.6954883205099,"1200013","AC_1200013_2",2020-05-16 19:00:00,3.55442138121169
"AC",41,0.21682680124837,63.6838,91.41,0,0,1021.9387,2.516,9.0733,13.02,0,0,0,0,4123.69234,0,69.515,75.907197,0.402445620612094,33.3413600023281,15.256,78.6756375997421,"1200013","AC_1200013_4",2019-07-10 19:00:00,0.836947543959374
"AC",45,0.02204859166792,256.7861,44.24,25.236,2.996,1940.7366,3.934,13.6326,2.35,0,0,0,0,4123.69234,0,578.422,96.011613,0.402445620612094,33.3413600023281,15.256,84.7393486792651,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.227816069483512
"AC",10,0.060977316034756,38.7314,73.31,2.1863,4.138,1745.5144,4.559,12.0411,22.79,0,0,0,0,4123.69234,0,52.716,61.275172,0.402445620612094,33.3413600023281,15.256,83.7734059346516,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.33564498055841
"AC",8,0.0492911148869311,54.5783,96.88,0,0,1502.1015,3.976,6.5854,11.69,0,0,0,0,4123.69234,0,56.209,66.658596,0.402445620612094,33.3413600023281,15.256,84.7714767427354,"1200013","AC_1200013_1",2019-07-10 19:00:00,0.190551922650577
"AC",5,0.114285714285714,9.4246,100,0,0,546.3401,1.514,9.424,99.99,0,0,0,0,4123.69234,0,9.404,57.697272,0.402445620612094,33.3413600023281,15.256,75.121802634224,"1200013","AC_1200013_2",2020-05-16 19:00:00,0.689684442841075
"AC",16,0.117263449868785,14.5471,100,0,0,671.644,1.838,1.6099,11.07,0,0,0,0,4123.69234,0,14.515,58.108987,0.402445620612094,33.3413600023281,15.256,77.1427425535767,"1200013","AC_1200013_2",2020-05-16 19:00:00,1.42983824954802
"AC",43,0.145532464476952,37.8544,96.25,0.4487,1.141,488.4611,1.263,0.7919,2.01,0,0,0,0,4123.69234,0,39.24,63.113011,0.402445620612094,33.3413600023281,15.256,76.4562897462137,"1200013","AC_1200013_5",2019-07-10 19:00:00,1.47671076545923
"AC",25,0.275026779124845,12.0256,99.86,0,0,633.3553,1.728,8.0478,66.83,0,0,0,0,4123.69234,0,12.016,57.609917,0.402445620612094,33.3413600023281,15.256,74.9574158695627,"1200013","AC_1200013_2",2020-05-16 19:00:00,2.70256785524215
"AC",24,0.038423368514246,73.3618,98.34,9.3433,7.181,895.1994,2.193,39.204,52.55,0,0,0,0,4123.69234,0,74.437,77.325199,0.402445620612094,33.3413600023281,15.256,75.9018271518077,"1200013","AC_1200013_4",2019-07-10 19:00:00,0.425289455820332
"AC",10,0.1,10.0198,100,0,0,689.6928,1.905,3.4574,34.51,0,0,0,0,4123.69234,0,9.997,57.812983,0.402445620612094,33.3413600023281,15.256,77.2594834911714,"1200013","AC_1200013_2",2020-05-16 19:00:00,1.29743108644883
"AC",21,0.0412671608303619,55.454,58.4,2.2156,2.088,1615.5084,4.265,27.8301,29.31,0,0,0,0,4123.69234,0,94.736,62.341665,0.402445620612094,33.3413600023281,15.256,82.1090398545799,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.49229992426155
"AC",24,0.0951074677462425,60.9933,78.08,0.8865,0.795,699.9562,1.788,30.1157,38.55,11.4624,14.67,0,0,4123.69234,0,77.941,72.217561,0.402445620612094,33.3413600023281,15.256,77.9821325836737,"1200013","AC_1200013_5",2019-07-10 19:00:00,0.511531594453817
"AC",6,0.0512090287441405,54.8888,99.56,0,0,1574.4226,4.203,9.2111,16.72,0,0,0,0,4123.69234,0,54.971,65.374997,0.402445620612094,33.3413600023281,15.256,82.6472284696124,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.142105493288248
"AC",6,0.0308423169310316,15.5361,35.21,0.698,-0.022,977.3962,2.621,8.4345,19.12,1.5985,3.62,0,0,4123.69234,0,44.024,69.702834,0.402445620612094,33.3413600023281,15.256,82.1168476386249,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.50205650066619
"AC",5,0.0889897948556636,13.6554,100,0,0,683.6283,1.846,2.8335,20.75,0,0,0,0,4123.69234,0,13.625,56.959173,0.402445620612094,33.3413600023281,15.256,77.323951860475,"1200013","AC_1200013_2",2020-05-16 19:00:00,0.47600216764064
"AC",9,0.10544523597953,59.2832,79.72,0.8865,0.834,700.3811,1.794,29.5004,39.67,10.3938,13.98,0,0,4123.69234,0,74.202,72.205878,0.402445620612094,33.3413600023281,15.256,77.9936329802614,"1200013","AC_1200013_5",2019-07-10 19:00:00,0.197357767461945
"AC",33,0.0918558653543692,36.0995,91.17,4.6597,11.473,1638.6116,4.313,6.0297,15.23,0,0,0,0,4123.69234,0,39.507,60.262243,0.402445620612094,33.3413600023281,15.256,82.8663215048743,"1200013","AC_1200013_6",2019-07-11 19:00:00,1.18838211055555
"AC",59,0.0411827106300891,77.6638,79.32,15.8436,11.683,1425.0926,3.735,21.2365,21.69,0,0,0,0,4123.69234,0,97.69,59.787894,0.402445620612094,33.3413600023281,15.256,81.6240600597402,"1200013","AC_1200013_1",2019-07-10 19:00:00,0.987590099892099
"AC",19,0.116127682391999,33.2567,93.03,0.0081,0.023,1788.3386,4.895,22.2827,62.33,0,0,0,0,4123.69234,0,35.668,63.382475,0.402445620612094,33.3413600023281,15.256,84.3054421619567,"1200013","AC_1200013_6",2019-07-11 19:00:00,0.742707484506881
"AC",59,0.149898715234655,37.4314,94.03,0.1805,-0.21,811.7698,2.198,28.2785,71.04,0,0,0,0,4123.69234,0,39.718,68.162954,0.402445620612094,33.3413600023281,15.256,81.7114140809519,"1200013","AC_1200013_6",2019-07-11 19:00:00,2.04908178694893
"AC",17,0.0486022778734101,49.1035,69.89,9.1786,9.177,2119.2961,5.211,31.3543,44.63,0,0,0,0,4123.69234,0,70.102,207.458825,0.402445620612094,33.3413600023281,15.256,107.673429106713,"1200013","AC_1200013_3",2020-07-20 19:00:00,0.450069750628774
"AC",19,0.203822942591142,15.3784,100,0,0,689.225,1.872,15.2835,99.38,0,0,0,0,4123.69234,0,15.344,54.410483,0.402445620612094,33.3413600023281,15.256,77.5955834541172,"1200013","AC_1200013_2",2020-05-16 19:00:00,1.6061488841492
"AC",29,0.154596030728872,72.6253,71.93,21.2489,17.369,1936.6203,4.76,0,0,0,0,0,0,0,0,100.742,169.168752,0.364380015267266,30.1143816915726,7.417,96.9745503388396,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.519102847079461
"AC",23,0.131595917942265,39.8526,93.62,0,0,2073.729,5.288,13.3022,31.25,0,0,0,0,0,0,42.473,135.080391,0.364380015267266,30.1143816915726,7.417,91.3956247562232,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.750264725513517
"AC",12,0.024772148524406,72.6821,55.39,12.1046,8.282,2406.0348,5.757,0,0,0,0,0,0,0,0,130.934,244.028443,0.364380015267266,30.1143816915726,7.417,96.3826174415613,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.214633314117231
"AC",16,0.0914939996287905,104.1902,70.97,27.2828,17.38,2127.3441,4.898,19.1447,13.04,0,0,0,0,0,0,146.478,162.994014,0.364380015267266,30.1143816915726,7.417,93.6474749389596,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.199634898483735
"AC",16,0.0380579321649442,55.7786,57.66,2.8631,2.962,2541.4791,5.945,0,0,0,0,0,0,0,0,96.447,260.592015,0.364380015267266,30.1143816915726,7.417,79.0571420687411,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.372902869559293
"AC",23,0.0688804533657286,92.5035,78.54,12.0588,7.984,1858.9171,4.487,8.9805,7.62,0,0,0,0,0,0,117.517,147.558249,0.364380015267266,30.1143816915726,7.417,96.3572119465693,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.323231012880594
"AC",19,0.208309511182358,48.6122,76.39,24.8847,34.106,1898.7686,4.77,18.6463,29.3,0,0,0,0,0,0,63.492,137.46553,0.364380015267266,30.1143816915726,7.417,95.0033528453338,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.508102904209231
"AC",16,0.078213504785608,42.2736,58.2,1.8344,2.525,2162.9989,5.214,4.3521,5.99,0,0,0,0,0,0,72.476,221.72291,0.364380015267266,30.1143816915726,7.417,83.5974053379379,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.492032852655085
"AC",6,0.160196123382526,15.8158,69,8.861,35.868,1980.8321,5.166,0,0,0,0,0,0,0,0,22.871,195.343426,0.364380015267266,30.1143816915726,7.417,98.0780966255949,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.493177708367582
"AC",13,0.110901266151235,25.7805,91.8,1.3363,4.759,2607.8625,6.518,2.1654,7.71,0,0,0,0,0,0,28.019,205.235188,0.364380015267266,30.1143816915726,7.417,91.9516432042626,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.655534221601598
"AC",12,0.0834773360562184,41.1124,67.22,6.9694,10.806,1949.4299,4.871,0,0,0,0,0,0,0,0,61.02,188.136793,0.364380015267266,30.1143816915726,7.417,97.641639385314,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.379447563265584
"AC",9,0.0452658467448322,56.4981,59.04,5.3513,4.413,1934.1833,4.694,0,0,0,0,0,0,0,0,95.477,172.608119,0.364380015267266,30.1143816915726,7.417,97.5466424192274,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.207086609992194
"AC",40,0.185958707928838,48.9974,89.45,7.8449,14.323,1961.1584,4.949,0,0,0,0,0,0,0,0,54.651,179.548433,0.364380015267266,30.1143816915726,7.417,96.8393270373715,"1200054","AC_1200054_3",2019-08-03 19:00:00,1.06128080265483
"AC",7,0.0286643988568141,49.1155,64.94,8.1093,9.94,2474.086,6.089,2.0417,2.7,0,0,0,0,0,0,75.466,239.770331,0.364380015267266,30.1143816915726,7.417,95.4746056555084,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.185277560037056
"AC",8,0.048650425541052,20.0915,82.19,0.0681,0.279,2499.1447,6.418,0,0,0,0,0,0,0,0,24.391,201.179622,0.364380015267266,30.1143816915726,7.417,92.7240088913731,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.517631834357813
"AC",15,0.0732159305054809,35.7343,72.12,10.4446,20.367,1954.2873,5.009,0.0422,0.09,0,0,0,0,0,0,49.435,128.232825,0.364380015267266,30.1143816915726,7.417,92.1982954908354,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.545694192974257
"AC",5,0.0312944064547525,57.883,66.05,4.1924,4.424,2262.6841,5.561,9.3725,10.69,0,0,0,0,0,0,87.44,239.808998,0.364380015267266,30.1143816915726,7.417,97.472740913293,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.112295492631688
"AC",19,0.0692638365800551,93.3026,92.81,15.303,12.959,2224.5943,5.312,31.3604,31.21,3.3169,3.3,0,0,0,0,100.263,229.138388,0.364380015267266,30.1143816915726,7.417,83.3448063915637,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.264730028959536
"AC",10,0.0504151379222836,58.2166,83.13,9.1392,10.174,1839.7069,4.545,8.9507,12.78,0,0,0,0,0,0,69.876,146.739705,0.364380015267266,30.1143816915726,7.417,96.5713739106478,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.223304006073869
"AC",17,0.150937579148935,42.203,83.76,5.5845,6.012,1845.6047,4.702,10.6445,21.13,0,0,0,0,0,0,50.271,149.461468,0.364380015267266,30.1143816915726,7.417,96.874118919542,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.523659455488946
"AC",14,0.0582828647736501,39.5686,66.85,10.6383,13.514,2243.664,5.56,0.5969,1.01,0,0,0,0,0,0,59.059,250.022048,0.364380015267266,30.1143816915726,7.417,97.8858233064248,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.459960675889468
"AC",35,0.0712721209070363,56.934,56.32,5.6367,3.303,2619.549,6.276,0,0,0,0,0,0,0,0,100.863,227.432422,0.364380015267266,30.1143816915726,7.417,93.0831992998713,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.799170969894966
"AC",11,0.060353498162737,38.8591,87.8,2.5631,5.791,2560.4409,6.465,0,0,0,0,0,0,0,0,44.159,197.669674,0.364380015267266,30.1143816915726,7.417,91.9062750658091,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.367996170781104
"AC",10,0.0841012012512303,55.3684,46.93,15.7148,12.585,2042.9667,4.947,0.2994,0.25,0,0,0,0,0,0,117.723,215.062785,0.364380015267266,30.1143816915726,7.417,99.0285131802525,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.234790963798846
"AC",23,0.0477265236602594,43.5374,52.28,1.2775,1.534,2379.302,5.64,0,0,0,0,0,0,0,0,83.088,236.255021,0.364380015267266,30.1143816915726,7.417,85.7199115735818,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.686765861075765
"AC",6,0.0816496580927726,14.8683,73.8,3.9105,15.901,1969.8546,5.039,0,0,0,0,0,0,0,0,20.102,148.74865,0.364380015267266,30.1143816915726,7.417,94.8887271629082,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.524606041040334
"AC",69,0.0457763484239275,151.2302,51.52,13.4499,3.577,2487.216,5.553,16.8521,5.74,0,0,0,0,0,0,292.792,251.52499,0.364380015267266,30.1143816915726,7.417,80.0568190976742,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.593135498068508
"AC",9,0.0503443101274671,42.4627,38.72,4.4661,3.75,2493.0657,5.81,0,0,0,0,0,0,0,0,109.408,257.418022,0.364380015267266,30.1143816915726,7.417,79.2502330355556,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.275535940955238
"AC",7,0.100382857160842,41.3267,72.59,11.0577,16.007,1919.0769,4.818,0,0,0,0,0,0,0,0,56.805,159.441398,0.364380015267266,30.1143816915726,7.417,96.3300660726533,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.220196628329869
"AC",16,0.0700716459234528,43.9864,86.98,0,0,2542.7741,6.375,0,0,0,0,0,0,0,0,50.457,191.299873,0.364380015267266,30.1143816915726,7.417,91.7125301257022,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.472873433606751
"AC",5,0.00727272727272728,28.2651,33.27,1.9812,1.449,2500.975,6.072,0,0,0,0,0,0,0,0,84.756,234.216277,0.364380015267266,30.1143816915726,7.417,94.9355737978439,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.22996557592225
"AC",23,0.0655470385818699,58.3552,50.25,20.837,15.267,2025.3078,4.748,0,0,0,0,0,0,0,0,115.882,208.79841,0.364380015267266,30.1143816915726,7.417,98.7031134050711,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.512379359508664
"AC",15,0.0758763499150962,36.2604,66.93,1.8699,2.203,2136.1436,5.391,3.1212,5.76,0,0,0,0,0,0,54.057,142.685794,0.364380015267266,30.1143816915726,7.417,92.01121219796,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.537776748188106
"AC",18,0.0873857425566271,33.5125,62.59,6.2765,11.27,1888.757,4.754,0.4313,0.81,0,0,0,0,0,0,53.419,133.255874,0.364380015267266,30.1143816915726,7.417,94.3228612657175,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.698246922790004
"AC",92,0.137905888720481,121.9849,86.66,0,0,2220.6841,5.326,78.6504,55.88,0,0,0,0,0,0,140.446,143.178449,0.364380015267266,30.1143816915726,7.417,90.6380991326264,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.980449219534549
"AC",23,0.0598863903751459,78.7329,71.07,18.825,14.001,2349.0695,5.526,6.364,5.74,0,0,0,0,0,0,110.535,242.438961,0.364380015267266,30.1143816915726,7.417,85.5159585244351,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.379765002940321
"AC",7,0.0137931034482759,36.7169,73.84,10.5778,21.006,1945.7149,4.949,0,0,0,0,0,0,0,0,49.616,127.597218,0.364380015267266,30.1143816915726,7.417,92.262742504761,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.247842274266074
"AC",32,0.126444196980638,21.5373,94.72,0,0,2484.5805,6.421,0,0,0,0,0,0,0,0,22.686,202.03497,0.364380015267266,30.1143816915726,7.417,93.5227138883979,"1200054","AC_1200054_2",2019-08-03 19:00:00,1.9315327362297
"AC",16,0.0619527802789518,76.5871,98.15,14.1153,11.397,2228.1423,5.351,30.3702,39.11,0.8003,1.03,0,0,0,0,77.489,231.730328,0.364380015267266,30.1143816915726,7.417,83.1140434621664,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.271586207076649
"AC",11,0.0131286224097331,43.6837,49.63,16.5123,18.459,2166.0438,5.197,0.2623,0.3,0,0,0,0,0,0,87.817,220.458028,0.364380015267266,30.1143816915726,7.417,83.8096792269063,"1200054","AC_1200054_1",2019-08-03 19:00:00,0.327353223284658
"AC",7,0.0689897948556636,17.1609,24.53,4.3061,5.649,1988.7614,4.952,4.8283,6.9,0,0,0,0,0,0,69.801,128.341986,0.364380015267266,30.1143816915726,7.417,91.7335974757596,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.530275218665688
"AC",7,0.0613722723142507,30.8495,61.57,11.1414,21.695,2126.7464,5.358,0,0,0,0,0,0,0,0,49.995,145.573461,0.364380015267266,30.1143816915726,7.417,92.4981362749259,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.294980469699671
"AC",22,0.0957400582662865,63.9501,75.12,12.8604,10.902,2012.1114,4.939,7.158,8.41,0,0,0,0,0,0,84.943,171.492609,0.364380015267266,30.1143816915726,7.417,95.8479799423719,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.447223694724481
"AC",12,0.0587936598713502,43.4846,59.72,3.5496,3.502,1972.1677,4.832,0,0,0,0,0,0,0,0,72.189,157.501611,0.364380015267266,30.1143816915726,7.417,95.6318982143339,"1200054","AC_1200054_3",2019-08-03 19:00:00,0.358747694586129
"AC",8,0.0262827236368874,110.2856,63.88,32.238,17.108,2552.1122,5.835,0,0,0,0,0,0,0,0,172.266,241.315795,0.364380015267266,30.1143816915726,7.417,95.0002242341073,"1200054","AC_1200054_2",2019-08-03 19:00:00,0.0943006158555605
"AC",76,0.23439770920791,65.6775,89.73,0,0,1018.391,2.309,30.1475,41.19,0,0,0,0,5630.3627,0,73.031,95.716573,0.346607542850755,30.8266834361413,26.278,16.0521735456571,"1200104","AC_1200104_2",2019-08-15 19:00:00,1.50432035324122
"AC",55,0.134848162224812,75.0651,60.38,1.3371,0.538,1023.6774,2.488,0.1047,0.08,0,0,0,0,5630.3627,0,124.053,103.178941,0.346607542850755,30.8266834361413,26.278,26.1484413995524,"1200104","AC_1200104_1",2018-07-19 19:00:00,0.952506557641301
"AC",26,0.191886837612969,38.0655,72.89,0,0,932.7892,2.149,15.5802,29.98,0,0,0,0,5630.3627,0,51.844,92.334219,0.346607542850755,30.8266834361413,26.278,13.8830375841748,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.887943150621954
"AC",28,0.128769461595549,65.3525,74.85,4.2589,2.439,1029.1107,2.353,12.4819,14.3,0,0,0,0,5630.3627,0,87.12,93.34506,0.346607542850755,30.8266834361413,26.278,17.4562277398281,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.556979457557094
"AC",121,0.184515213430247,72.6746,89.46,9.0961,11.196,1606.1352,3.83,8.3475,10.28,0,0,0,0,5630.3627,0,81.057,93.778884,0.346607542850755,30.8266834361413,26.278,27.5900692212549,"1200104","AC_1200104_1",2018-07-19 19:00:00,2.16444259755128
"AC",10,0.121349720257723,50.5958,70.94,0,0,1034.399,2.428,17.2405,24.17,0,0,0,0,5630.3627,0,71.16,91.810757,0.346607542850755,30.8266834361413,26.278,19.2454563280039,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.256938322943802
"AC",71,0.251045757890334,68.4215,100,4.2421,6.2,1026.9269,2.329,57.7316,84.38,0,0,0,0,5630.3627,0,68.269,96.729947,0.346607542850755,30.8266834361413,26.278,16.3441431437422,"1200104","AC_1200104_2",2019-08-15 19:00:00,1.34899117967306
"AC",119,0.129617482632209,44.445,68.05,0.6627,0.474,1203.0675,2.962,11.5815,17.73,0,0,0,0,5630.3627,0,65.165,100.615683,0.346607542850755,30.8266834361413,26.278,27.027574644046,"1200104","AC_1200104_1",2018-07-19 19:00:00,3.48070649116886
"AC",70,0.216259485292396,70.0871,88.43,17.6914,22.322,1585.4837,3.783,21.1555,26.69,0,0,0,0,5630.3627,0,79.081,95.331823,0.346607542850755,30.8266834361413,26.278,27.9299396755961,"1200104","AC_1200104_1",2018-07-19 19:00:00,1.29838443879116
"AC",137,0.25606226660881,62.8313,92.54,0,0,1439.3396,3.421,8.7509,12.89,0,0,0,0,5630.3627,0,67.745,97.555367,0.346607542850755,30.8266834361413,26.278,25.8876678960735,"1200104","AC_1200104_1",2018-07-19 19:00:00,2.83457448755636
"AC",77,0.112529836213408,41.3411,63.15,0.4905,0.375,907.405,2.274,5.8052,8.87,0,0,0,0,5630.3627,0,65.317,96.738383,0.346607542850755,30.8266834361413,26.278,25.8808974370463,"1200104","AC_1200104_1",2018-07-19 19:00:00,2.42131921985627
"AC",59,0.0562292163002576,69.8415,84.74,2.9803,3.616,1982.1982,4.568,30.7969,37.37,0,0,0,0,5630.3627,0,82.232,115.217474,0.346607542850755,30.8266834361413,26.278,27.5560995212677,"1200104","AC_1200104_3",2020-05-16 19:00:00,1.09820092638331
"AC",87,0.258054189724565,68.2891,89.42,1.9089,0.941,1742.5934,4.15,28.9033,37.85,0,0,0,0,5630.3627,0,76.195,101.680712,0.346607542850755,30.8266834361413,26.278,29.4702761473355,"1200104","AC_1200104_1",2018-07-19 19:00:00,1.65619403389414
"AC",46,0.13302296404673,71.6853,82.89,0.2769,-0.089,1980.6346,4.551,25.3115,29.27,0,0,0,0,5630.3627,0,86.289,112.821489,0.346607542850755,30.8266834361413,26.278,26.6331909367838,"1200104","AC_1200104_3",2020-05-16 19:00:00,0.834201712205989
"AC",17,0.0908607267086737,53.7016,75.33,5.5918,3.554,1536.8775,3.777,0.1681,0.24,0,0,0,0,5630.3627,0,71.125,97.059729,0.346607542850755,30.8266834361413,26.278,29.5149493383601,"1200104","AC_1200104_1",2018-07-19 19:00:00,0.411533362134462
"AC",56,0.158709368797532,53.8312,85.45,10.7934,12.681,1217.7072,2.976,5.3597,8.51,0,0,0,0,5630.3627,0,62.855,97.177521,0.346607542850755,30.8266834361413,26.278,25.6741784630437,"1200104","AC_1200104_1",2018-07-19 19:00:00,1.35237557401656
"AC",45,0.0742495801206413,37.031,49.45,1.2771,-0.386,746.0253,1.863,7.0244,9.38,0,0,0,0,5630.3627,0,74.716,83.498275,0.346607542850755,30.8266834361413,26.278,24.1427710213586,"1200104","AC_1200104_1",2018-07-19 19:00:00,1.57975750047258
"AC",14,0.0684536883505104,51.8287,79.08,0,-3.115,973.1807,2.217,14.7991,22.58,0,0,0,0,5630.3627,0,65.396,96.175638,0.346607542850755,30.8266834361413,26.278,14.287680696638,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.351156791507408
"AC",62,0.15805668935182,64.2087,80.03,0.0418,-0.719,1725.4373,4.105,25.7118,32.05,0,0,0,0,5630.3627,0,80.053,102.066206,0.346607542850755,30.8266834361413,26.278,29.7690723875057,"1200104","AC_1200104_1",2018-07-19 19:00:00,1.25528160514074
"AC",15,0.175164598656214,28.48,94.94,0,0,887.6791,2.072,22.3035,74.35,0,0,0,0,5630.3627,0,29.932,89.470178,0.346607542850755,30.8266834361413,26.278,13.5375011066567,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.684691011235955
"AC",24,0.102724885366073,61.2167,75.8,24.6242,9.266,1081.0918,2.356,8.5316,10.56,0,0,0,0,5630.3627,0,80.582,111.929527,0.346607542850755,30.8266834361413,26.278,14.2203932161079,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.509664846357285
"AC",26,0.125467998444052,53.1112,66.84,5.4858,4.225,1048.9546,2.28,22.6384,28.52,0,0,0,0,5630.3627,0,79.203,108.901112,0.346607542850755,30.8266834361413,26.278,13.7040542735208,"1200104","AC_1200104_2",2019-08-15 19:00:00,0.636400608534546
